-1.2012,0.51365
-0.14259,0.87767
-1.2682,0.61127
-1.2054,0.17317
1.0752,0.15024
0.63065,0.77878
0.6255,0.4571
-0.36938,0.8384
0.1235,1.0042
0.17714,0.93389
0.7702,0.11878
0.18555,1.0371
-1.0466,0.74238
-1.0031,0.28178
0.66871,0.33932
-0.876,0.4209
0.28586,1.0979
1.1495,-0.055121
-0.21544,0.90907
0.44887,0.92408
-0.4685,0.67167
-0.75409,-0.005
-0.85725,0.56947
-0.013854,1.3465
-0.41434,0.69828
-0.48233,0.11482
0.60227,0.81974
-1.1552,0.27029
-0.37644,0.99183
-0.18691,0.84966
1.0088,-0.12429
-0.34869,0.91591
1.0944,0.41695
-0.34368,0.84837
0.091004,0.89265
1.0549,0.030539
-0.88824,0.75332
0.25008,0.85699
0.32196,1.0446
1.0488,0.251
-0.95318,0.52026
-0.93266,0.79686
0.69811,0.63756
-0.72969,0.73032
0.32483,0.32909
-0.94582,0.51255
-0.034604,1.1149
0.49699,0.6111
-0.85,0.50693
0.17259,1.1938
0.57794,0.69506
-0.7597,-0.12574
-0.7951,1.0604
-0.52574,0.80282
1.0389,0.45351
0.83875,0.47922
0.83899,0.12103
-0.64964,0.63327
0.11233,1.3031
-0.96378,0.7258
0.69727,0.95988
1.0579,0.65199
-1.2399,-0.23829
0.76272,0.93234
-0.85473,0.62558
0.29944,0.87163
-0.0026803,1.0326
-0.50074,0.85134
1.0801,0.019458
1.1149,0.21486
0.67997,0.88302
0.96336,0.45875
-0.81169,0.095438
0.93058,-0.31989
-0.049428,0.5493
0.74806,0.21587
-0.46554,1.0392
1.3006,0.2403
-0.50836,0.59656
1.0354,0.76042
0.80874,0.11795
-0.41733,0.84345
0.075165,0.95679
0.53668,0.72031
0.97299,0.53625
0.52566,-0.078287
-1.026,0.061764
0.19737,0.57666
0.44044,0.78592
-0.29573,1.2443
1.1249,0.75762
-0.5848,0.072178
1.0587,-0.71908
1.4268,0.0067142
-0.17018,0.31898
2.0645,-0.33211
2.1665,-0.10854
0.71303,-0.35586
0.67549,-0.34717
0.72973,-0.47802
-0.22305,-0.20799
1.0651,-0.43915
0.70915,-0.38971
-0.093606,0.01562
1.7986,-0.40849
0.46173,0.10466
0.24997,0.26748
1.5984,0.28999
1.3077,-0.17038
1.5657,-0.1691
2.2759,0.38663
1.324,-0.053411
2.1126,0.10585
1.8835,-0.19931
2.2026,0.32403
1.1582,-0.23725
1.5226,0.18233
1.9733,0.1426
0.59506,-0.094374
2.0276,0.50654
1.0902,-0.44513
1.0202,-0.42801
1.7549,0.034757
-0.31705,0.24276
0.13174,-0.2944
1.7944,0.62977
0.38394,-0.44237
1.9839,0.1568
1.5255,-0.53745
0.6754,-0.72767
0.54317,-0.058216
1.9998,0.15945
0.90726,-0.27035
0.28946,0.52039
0.91328,-0.78293
0.62869,-0.42018
1.7357,-0.61227
0.48495,-0.50686
0.18858,0.10176
0.264,-0.2211
1.5021,0.095286
2.1262,0.46083
0.76811,-0.52234
1.433,-0.43077
0.97333,-0.56688
2.0018,0.47125
1.5786,-0.34178
1.8498,-0.11522
1.3323,-0.080451
1.5495,0.064631
1.8622,0.18279
1.9986,0.30814
0.53183,-0.35024
0.54914,-0.32092
-0.33723,-0.34131
0.24403,-0.05399
1.4777,0.017961
1.6007,-0.35061
1.1602,-0.78804
1.1119,-0.63316
1.2519,-0.34245
0.045738,-0.044932
1.4187,-0.4595
1.9066,-0.26109
1.1324,-0.42212
2.068,0.28024
0.12354,-0.12539
-0.19813,-0.0073657
0.77606,-0.29007
1.9667,0.00099859
0.24571,0.082218
1.3321,-0.64692
0.9532,-0.3766
0.26099,0.22578
1.6608,0.089382
0.13107,-0.24334
2.0619,0.27063
0.43826,-0.10766
0.36001,-0.037987
1.2864,-0.40924
0.03005,0.14909
0.85251,-0.97001
0.66515,-0.22086
1.1604,-0.41557
0.083189,0.27764
0.10373,0.37422
1.9004,0.41018
1.8156,0.3799
1.9293,0.21244
1.4416,-0.26032
-0.14032,0.46585
1.5309,-0.21185
1.5889,-0.24117
0.77978,-0.59693
1.3109,-0.53062
0.44755,-0.077782
1.0774,-0.1134
1.7127,0.35741
1.3807,-0.14574
0.52317,0.12284
1.0482,-0.4644
0.84366,-0.40768
1.5676,-0.71127
0.94592,-0.5845
1.6029,0.43939
-0.13541,0.0025926
0.015317,0.016373
-0.26067,-0.0087639
2.0824,-0.35822
-0.070986,0.56851
-0.12183,0.40543
2.1053,0.60103
1.8742,-0.30571
0.20547,-0.26027
0.82044,-0.24282
1.701,-0.17101
2.6143,0.48755
-0.30402,0.594
2.0491,0.37502
1.9388,-0.063751
0.16818,-0.3193
-0.083155,0.38805
1.3773,-0.54629
1.0397,-0.95385
0.28295,-0.95217
1.699,-0.18529
1.3207,-0.10728
0.22916,0.13592
-0.022828,0.28722
0.14522,-0.1997
1.9348,0.18137
0.08398,0.0039911
-0.017177,0.23499
0.017229,-0.15713
1.9182,0.58602
0.46047,-0.48108
-0.35947,0.43216
0.71834,-0.74996
1.5839,-0.14019
1.2114,-0.58254
1.7277,0.17374
2.0041,0.52762
-0.12495,0.15858
2.2376,0.1269
0.42866,-0.33288
2.1476,0.32255
-0.15462,0.093325
0.50076,-0.363
1.7776,0.20989
0.15699,-0.19145
0.68877,-0.88376
2.1638,0.47176
1.4066,-0.19273
1.4265,-0.23541
2.1618,-0.15647
0.28581,-0.13935
0.4997,0.0066968
1.2647,-0.091085
2.1999,-0.19444
1.5006,-0.27948
0.13429,0.46984
0.29686,-0.28718
-0.074241,-0.21424
0.012487,0.12384
1.8687,-0.33924
0.29007,-0.14002
0.67339,-0.44914
1.4884,-0.38011
1.2111,-0.4502
1.5483,-0.16176
0.16819,0.50209
-0.089926,-0.0025043
0.9202,-0.23847
-0.21015,0.55781
-0.022181,0.098943
0.44955,-0.31015
0.34051,-0.20151
0.6719,-0.3141
1.3256,-0.89826
1.9873,0.66679
0.70707,-0.67908
2.2654,0.21675
0.21047,0.1599
1.0472,-0.63217
-0.32073,0.64338
1.8021,-0.03789
0.79695,-0.60564
-0.14576,0.23205
1.4844,-0.14863
-0.011111,0.30237
0.054004,0.131
1.7725,-0.25019
1.0435,-0.64287
0.99092,-0.64278
1.0284,-0.43011
2.3855,-0.40129
0.52301,-0.4302
0.23017,0.33089
1.023,-0.26751
1.7195,-0.43424
0.87068,-0.7502
0.17189,-0.42306
1.7362,-0.32064
0.31936,0.31817
1.7546,0.23873
1.1268,-0.69183
-0.23865,0.51066
0.32743,-0.10965
0.27391,0.060474
1.3361,-0.59212
-0.077817,-0.19292
1.3379,-0.36709
0.82684,-0.63915
2.2998,0.1729
2.1246,0.21867
2.2021,0.35411
0.24588,0.12227
2.004,-0.15275
-0.00052116,-0.04056
2.1573,0.34005
2.2305,0.30521
1.4533,-0.62324
0.40107,-0.62771
0.93615,-0.36041
0.88368,0.10157
1.3019,-0.72185
2.1425,-0.10619
1.2131,-0.35528
0.47924,-0.34816
0.52838,-0.39597
1.0873,-0.3879
-0.24439,0.16486
1.6527,0.21176
0.52434,-0.48932
0.17783,0.10415
0.42491,-0.29948
0.99802,-0.35692
1.2617,-0.85293
0.16427,-0.35374
1.9744,0.13716
1.2316,-0.26334
1.4649,0.17
0.051546,0.18463
-0.11231,0.55191
2.2155,0.53493
0.45827,0.52203
