0.91615,-0.75432
0.95728,-0.75032
0.46851,0.046289
1.7368,-0.58663
1.2946,-0.62764
-0.036404,0.01597
0.43227,0.19283
-0.16635,-0.019812
1.9698,-0.087872
1.707,-0.33371
1.0968,-0.58829
0.86624,-0.50752
1.6387,-0.19303
0.39837,-0.013583
1.9056,0.46196
0.11527,0.06998
0.58814,-0.32898
1.3377,-0.19011
0.19639,-0.018965
1.6146,-0.29893
0.80659,-0.43693
1.0068,-0.6143
0.12925,-0.58721
0.31233,0.31709
1.2789,-0.48365
1.9291,-0.030109
2.1427,0.24262
1.4963,-0.17879
0.42707,-0.34627
-0.085761,-0.036709
1.4116,-0.50392
0.49994,-0.44368
1.2541,-0.36115
0.76233,-0.34759
0.91979,-0.38621
0.63141,-0.19531
1.3321,-0.27637
1.0957,-0.39768
0.65563,-0.27048
1.7859,0.31812
-0.080264,0.23362
2.2788,0.19428
1.9271,0.18113
1.8605,0.32951
0.56327,-0.74745
0.23923,-0.76134
1.3282,-0.47008
0.025024,-0.2585
0.52676,-0.4588
1.8961,0.24419
2.2174,0.64176
-0.10433,0.05669
0.88275,-0.72656
1.0412,-0.38842
0.96134,-0.57211
0.12927,0.18721
1.8771,0.22707
1.3676,-0.64715
0.39631,-0.28305
1.935,-0.26683
0.22971,-0.058534
0.49264,-0.014643
0.18553,0.49318
0.28991,0.29022
0.79278,-0.35578
2.059,-0.16931
0.46314,0.053433
0.14902,-0.11054
1.4134,-0.060781
1.3547,-0.7909
0.15091,-0.35232
1.5562,-0.071459
1.1577,-0.32698
2.1973,0.63927
1.6767,-0.36226
1.8611,-0.33454
1.2182,-0.52773
1.7648,0.27322
0.69192,-0.41168
1.9046,0.33269
0.40422,-0.26222
0.69937,-0.46231
0.40318,-0.47085
-0.42873,0.13785
0.76503,0.029674
1.8918,0.40537
-4.6559e-05,0.69534
1.0111,-0.57393
1.2486,-0.67291
1.8721,-0.12638
1.7388,0.33921
1.6734,-0.27847
1.013,-0.24372
1.2794,-0.5696
0.27878,-0.20115
0.78707,-0.73683
0.48762,0.23025
0.089293,0.23356
-0.36841,0.14879
1.5699,-0.33113
-0.022834,0.15407
1.746,0.077865
1.0534,-0.83959
0.62923,-0.61453
2.1921,0.052999
2.0318,-0.33692
0.66992,-0.51337
1.787,0.11751
0.2379,0.12931
0.16372,-0.047165
0.847,-0.46952
2.2422,0.37768
0.13051,0.065954
1.9847,0.58252
0.40681,0.17923
1.5498,-0.45726
1.7975,0.33382
0.12125,0.2933
1.7064,-0.36022
2.028,0.39239
0.33919,-0.17794
1.2665,-0.43412
0.15118,-0.11449
2.2366,0.30087
1.6873,-0.50984
1.1437,-0.38268
0.49916,-0.77022
-0.067466,0.25293
0.24353,0.24306
0.08433,-0.17384
1.9965,0.62341
2.1866,0.48168
1.0459,-0.45075
1.8699,-0.29955
1.8822,-0.5449
1.9642,0.42772
1.4573,-0.69608
1.1818,-0.40324
1.5529,-0.2587
0.71745,-0.87177
1.4388,-0.31348
1.9097,0.27024
0.4865,-0.37382
0.34219,-0.2559
0.99319,-0.33594
0.21383,-0.10494
-0.00064,-0.020439
1.9338,0.043463
0.4013,-0.22953
0.61365,-0.61403
0.79809,-0.18061
1.0512,-0.27412
1.1354,-0.35215
1.2703,-0.7596
1.7998,-0.0005967
0.12168,-0.12711
1.952,-0.026039
0.77827,-0.4735
1.057,-0.64812
0.45998,-0.46721
1.6794,-0.48737
0.12011,0.36656
0.24655,-0.14242
1.9725,0.076348
0.44091,-0.10013
0.4604,0.13782
1.0039,-0.23266
0.90742,-0.46196
